"5/20/2010","Juanpa suwasqanmi kani.","Juan.gen steel.past.ev be.1sg","I was robbed by Juan.","","","passive"," Milagros"," Cusco Quechua",""
"5/20/2010","Juanpa suwasqanmi kanayani.","Juan.gen steel.past.ev be.des.1sg","Estoy en que me roban.","","","passive impulsative"," Milagros"," Cusco Quechua",""
"5/20/2010","Juanpa suwasqanmi kanayawan.","Juan.gen steel.past.ev be.des.1OM","I want Juan to rob me.","","","passive impulsative"," Milagros"," Cusco Quechua",""
"5/20/2010","Noqaqa makayta tukurkani","I.top hit.acc finish.1sg","I finished hitting","","","passive from Imbabura"," Milagros"," Cusco Quechua",""
"5/20/2010","Noqata puqota allchaynayawan aschayllata.","I.acc door.acc fix.des.1OM in.an.hour.","I feel like fixing the door in an hour.","","","telicity"," Milagros"," Cusco Quechua",""
"5/20/2010","Noqata ratulla purinayawan.","I.acc while.lla walk.des.1OM","I feel like walking around for a while.","","","telicity"," Milagros"," Cusco Quechua",""
"5/20/2010","Taytay ratulla purinayan.","father.1sg while.lla walk.des.3sg","My father feels like walking for a while.","","","telicity"," Milagros"," Cusco Quechua",""
"5/20/2010","Taytay ratulla sacsaywaymanman purinayaran.","father.1sg while.lla sascaywayman.to walk.des.3sg.pst","My father felt like walking to sacsaywaman for a while.","for a while modifies feeling","","telicity"," Milagros"," Cusco Quechua",""
"5/20/2010","Taytay aschallata sacsaywamanman purinayaran.","father.1sg in.an.hour. sacsaywaman.to walk.des.3OM","My father felt like walking to sacsaywaman in an hour.","modifies walking","","telicity"," Milagros"," Cusco Quechua",""
"5/20/2010","*Taytay aschallata purinayaran.","father.1sg in.an.hour walk.des.3OM","My father feels like walking in an hour.","","","telicity"," Milagros"," Cusco Quechua",""
"5/20/2010","*Noqa punqota allchanta atinayawan.","I door.acc fix.acc can.des.1OM","I feel like being able to fix the door.","","","modal"," Milagros"," Cusco Quechua",""
"5/20/2010","Noqa atini llank'ayta.","I can.1sg work.acc","I can work","","","modal"," Milagros"," Cusco Quechua",""
"5/20/2010","*Noqa atini llank'anayawayta.","I can.1sg work.des.1OM.acc","I can feel like working","","","modals"," Milagros"," Cusco Quechua",""
"5/20/2010","*Noqa rini llank'anayawan.","??","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","tutamanta tutawan llaksinaywan.","","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","llank'anyawallan.","","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","kinsa miskillata mihunayallwan.","","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","*pay noqata tusunayawan.","","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","pay noqata tusunaywachiwan.","","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","*tusuchinayawan","","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","*llank'anayakichawan","","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","machanayakachawan","","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","llankanayanawan","","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","llank'anayapayawan","","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","noqata umay(*ta) nanawan.","","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","noqata yarjawan.","","","","",""," Milagros"," Cusco Quechua",""
"5/19/2010","hoq munaskay mishita mihunayawan.","","","","",""," Milagros"," Cusco Quechua",""
"5/18/2010","Qhepakunaywan","stay.des.1OM","I feel like staying.","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","Hamunaywan","come.des.1OM","I feel like coming.","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","lloqsinaywan","go.out.des.1OM","I feel like going out.","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","urmanaywan","go.down.des.1OM","I feel like going down.","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","kusikunaywan","be.happy.des.1OM","I feel like being happy.","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","qonqanaywan","forget.des.1OM","I feel like forgetting.","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","rinaywan","go.des.1OM","I feel like going.","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","Noqata anchata tusunaywan.","I.acc alot.acc dance.des.1OM","I feel like dancing a lot","ambiguous","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","Noqata pisillata tusnaywan.","I.acc alittle.acc dance.des.1OM","I feel like dancing a little","ambiguous","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","Noqata pisilla(ta) anchata tusunaywan","I.acc alitte alot dance.des.1OM","I little bit feel like dancing a lot.","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","Noqata ancha pisillata tusnaywan.","I.acc alot alittle dance.des.1OM","I really feel like dancing a lot.","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","Noqata yapamanta llank'anaywan.","I.acc again work.des.1OM","I feel like working again","ambiguous","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","Noqata yapamana Laresman purinaywan.","","","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","Qaynap'unchaw khunan*(pis) lloqsinaywaran.","","ayer tenia ganas de salir y ahora tambien.","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","Qaynap'unchaw lloqsinaywaran khunan punchaw*(paq)/ paqarin*(paq)","","","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","Yuyaypi noqata punyunaywan.","a proposito","","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","manan yuyaypichu noqata punyunaywan.","","","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","manan noqata punyunaywanchu.","","","","",""," Ricardo"," Cusco Quechua",""
"5/18/2010","manan noqata llank'anaywanchu","","","","",""," Ricardo"," Cusco Quechua",""
"5/26/2010","noqa qanta qaprinayawan","I.nom you.acc yell.des.1OM","I feel like yelling at you.","","","Agreement"," Magda"," Cusco Quechua",""
"5/26/2010","noqa payta qaparinayawan.","I.nom him.acc yell.des.1OM","I feel like yelling at him.","","","Agreement"," Magda"," Cusco Quechua",""
"5/26/2010","qan noqata qaparinayasunki.","you I.acc yell.des.2OM.3sg","You feel like yelling at me.","","","Agreement"," Magda"," Cusco Quechua",""
"5/26/2010","*qan noqata qaparinayawanki.","you I.acc yell.des.1OM.2sg","tu tienes ganas de gritarme","","","Agreement"," Magda"," Cusco Quechua",""
"5/26/2010","qan noqata nyaqch'nayasunki.","you I.acc comb.des.2OM.3sg","You feel like combing me","","","Agreement"," Magda"," Cusco Quechua",""
"5/26/2010","*qan noqata nyaqch'nayawanki","you I.acc comb.des.1OM.2sg","tu tienes ganas de peinarme.","","","agreement"," Magda"," Cusco Quechua",""
"5/26/2010","qan noqata tapunayasunki.","you I.acc ask.des.2OM.3sg","you feel like asking me","","","agreement"," Magda"," Cusco Quechua",""
"5/26/2010","*qan noqata tapunayawanki","you I.acc ask.des.2OM.1sg","","","",""," Magda"," Cusco Quechua",""
"5/26/2010","noqa qanta qaprinayawan.","I you.acc yell.des.1OM.3sg","me da ganas de gritarte.","","",""," Magda"," Cusco Quechua",""
"5/26/2010","pisillatan sinchi tusuyta tusunayawan","","tengo pocas ganas de bailar mucho.","","","adverbs"," Magda"," Cusco Quechua",""
"5/26/2010","pisillatan tusuyta tusanayawan.","","tengo pocas ganas de bailar.","","","adverbs"," Magda"," Cusco Quechua",""
"5/26/2010","ch'arwi","","confusion","","",""," Magda"," Cusco Quechua",""
"5/26/2010","pisaqkama hoq horallapi purinayawan.","","","","","telicity"," Magda"," Cusco Quechua",""
"5/26/2010","*hoq horallpi purnayawan.","","","","","telicity"," Magda"," Cusco Quechua",""
"5/26/2010","kay chiriurchuqa mamaypa wayk'usqanmi.","","esta plato especial fue cocinado por mi madre.","es lo que ha cocinado mi madre","","passives"," Magda"," Cusco Quechua",""
"5/26/2010","machupicchuqa inkakunaq ruwasqanmi.","","m.p. fue hecho por los Incas.","","","passives"," Magda"," Cusco Quechua",""
"5/26/2010","Juanpa much'anawantan munani.","","tengo ganas de que juan me bese","","","passives"," Magda"," Cusco Quechua",""
"5/26/2010","Raulmi hoq chakata ruwaran.","","Raul hizo un puente.","","","passives"," Magda"," Cusco Quechua",""
"5/26/2010","chakaqa qhayna watan ruwasqa karan.","","El puente fue hecho el ano pasado.","","","passives"," Magda"," Cusco Quechua",""
"5/26/2010","qespi k'eron p'akirukuran","","","el vaso se rompio","","inchoative causative"," Magda"," Cusco Quechua",""
"5/26/2010","noqa qespi k'eruta p'akirani.","","yo rompi el vazo","","","inchoative causative"," Magda"," Cusco Quechua",""
"5/26/2010","kaypi(n) qowe(*kuna) rantikun.","","aqui se compran cuyes","","","impersonal passive"," Magda"," Cusco Quechua",""
"5/26/2010","paytaqa tusunayananmi, astawan tusuyta yachananpa","","","","",""," Magda"," Cusco Quechua",""
"5/26/2010","takisqoykiwanmi tusunayachiwanki","","your singing made me want to dance","","","causative"," Magda"," Cusco Quechua",""
"5/26/2010","takiniykiwan tusunayachishawanki","","your singing made me feel like dancing","","","causative"," Magda"," Cusco Quechua",""
"5/26/2010","qan tusunayachishawanki","","you made me feel like dancing","","","causative impulsative"," Magda"," Cusco Quechua",""
"5/26/2010","kaypin qoeta rantikun","","here cuys are sold","","","impersonal passives"," Magda"," Cusco Quechua",""
"5/26/2010","kaypin qoeta mihunkun","","here cuys are eaten","","","impersonal passives"," Magda"," Cusco Quechua",""
"5/26/2010","kaypin qoweta mihunayawan","","here i feel like eating cuys","","",""," Magda"," Cusco Quechua",""
"5/26/2010","kaypin qoeta mihunayachiwan","","here me da ganas de comer cuy","","","impersonal passives"," Magda"," Cusco Quechua",""
"5/26/2010","kaypin waway qoeta mihunayachikun","","aqui le da uno ganas de comer cuy","","","impersonal passives"," Magda"," Cusco Quechua",""
"5/26/2010","sapanka erqe mamanta much'an","each boy mom.acc kiss.3sg","each boy kisses mom","","","c-command"," Magda"," Cusco Quechua",""
"5/26/2010","sapanka erqa sapanka mamanta much'an","each boy each mom.acc kiss.3sg","Each boy kisses each mom","","","c-command"," Magda"," Cusco Quechua",""
"5/26/2010","sapanka erqe sapanka mamallanta much'an","each boy each mom.only.acc kiss.3sg","each boy kisses only his mom","","","c-command"," Magda"," Cusco Quechua",""
"5/26/2010","sapanka erqe hoq mamallata much'an","each boy one mom.LIM.acc kiss.3sg","Each boy kisses his mom","","","c-command"," Magda"," Cusco Quechua",""
"5/26/2010","paypa maman sapanka erqeta much'an","his mom.EV each boy.acc kiss.3sg","His mom kisses each boy.","*DIST COLL","","c-command"," Magda"," Cusco Quechua",""
"5/26/2010","Sapanka erqe Juanpa mamanta much'anayachikun.","each boy Juan.gen mom.acc kiss.des.caus.refl.3sg","Each boy feels like kissing John’s mom","","","c-command"," Magda"," Cusco Quechua",""
"5/26/2010","Sapanku erqe paypa mamanta much'anayachikun.","each boy his.gen mom.acc kiss.des.caus.refl.3sg","Each boy feels like kissing his mom","*DIST COLL","","c-command"," Magda"," Cusco Quechua",""
"5/26/2010","paypa maman sapanka erqeta much'anachikun","he.gen mom each boy.acc kiss.des.caus.refl.3sg","His mom feels like kissing every boy.","DIST COLL","","c-command"," Magda"," Cusco Quechua",""
"5/26/2010","sapanka mama sapanka erqeta muchanachikunku.","","","","","c-command"," Magda"," Cusco Quechua",""
"5/26/2010","sapanka erqe payta mamanta muchanayan.","each boy his mom kiss.des.3sg","Each boy feels like kissing his mom","COLL DIST","","c-command"," Magda"," Cusco Quechua",""
"","","","","","","","","",""
"5/26/2010","tusunan kanman kara chhaynoqa sapa punchaycha.","si hubiera tenido que bailar entonces habria bailado cada dia","","","","modal","Magda","Cusco Quechua",""
"5/26/2010","yarqanayachikushanina","","yo estoy empezando a tener ganas de comer","","","","Magda","Cusco Quechua",""
"5/26/2010","Noqa tusunayayta qallarishani.","","Estoy empezando a tener ganas de bailar.","","","embedded impulsative","Magda","Cusco Quechua",""
"6/2/2010","*Rodolfo noqawan tupawan.","",""," Agr Clitics and Case Marking","",""," Magda"," Cusco Quechua",""
"6/2/2010","*Rodolfo noqapaq llank'awan.","","","These examples show that object marking cannot go on arguments marked with benefactive or commitative case.",""," Agr Clitics and Case Marking"," Magda"," Cusco Quechua",""
"6/2/2010","*Maria kriyiwaran noqa wa\~nusqanta.","",""," Agr Clitics and Case Marking","",""," Magda"," Cusco Quechua",""
"6/2/2010","*Maria kriyiwaran noqata wa\~nusqanta.","","","CQ has no ECM",""," Agr Clitics and Case Marking"," Magda"," Cusco Quechua",""
"6/2/2010","Qanta makanayawanmi.","","Yo tengo ganas de pegarte.","",""," Agr Clitics and Case Marking"," Magda"," Cusco Quechua",""
"6/2/2010","*Qanta makanayawanchu?",""," Agr Clitics and Case Marking","Tienes ganas de pegarme?","","Unlike IQ, in impulsatives, the object marking can only be associated with the experiencer."," Magda"," Cusco Quechua",""
"6/2/2010","Noqa mihuyta atini.","","","Embedded Clause is marked accusative.",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Noqa llank'anata kallarirani.","","I have begun the work ","For IQ, -na is inf but here it is a nominalizer.","","Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Noqa mihuynaypaq munani.","","Yo quiero para comer.","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Noqa mihunayta munani.","","I want my food.","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Noqa mihuyta munani.","","I want to eat","You can embed different ways, but they mean different things.",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Qan pu\~nuy katishanki.","","Tu estas siguendo (continuando) dormir.","continue is not a verb in CQ",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Noqaqa Maria maqayta PRO kallarirani ","","","PRO cannot be an object",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Noqa mihuchun munani.","",""," Control and Binding theory","",""," Magda"," Cusco Quechua",""
"6/2/2010","*Noqa Juan mihunayta munani.","",""," Control and Binding theory","",""," Magda"," Cusco Quechua",""
"6/2/2010","*Noqa Juan mihuchun munani.","","","CQ -chun is not subjunctive",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Noqa mihusqanta yachani.","",""," Control and Binding theory","",""," Magda"," Cusco Quechua",""
"6/2/2010","Noqa Maria chayamusqanta kriyini.","",""," Control and Binding theory","",""," Magda"," Cusco Quechua",""
"6/2/2010","*Noqa wawa mihusqanta nirani.","",""," Control and Binding theory","",""," Magda"," Cusco Quechua",""
"6/2/2010","Noqa wawa mihun\~nan nirani.","",""," Control and Binding theory","",""," Magda"," Cusco Quechua",""
"6/2/2010","*Juan pay pu\~nushananta krini.","",""," Control and Binding theory","",""," Magda"," Cusco Quechua",""
"6/2/2010","Juan pay pun\~nu kriyikun.","",""," Control and Binding theory","",""," Magda"," Cusco Quechua",""
"6/2/2010","*Juan Maria chayamunantan munan.","",""," Control and Binding theory","",""," Magda"," Cusco Quechua",""
"6/2/2010","Juan Mariaq chayamunantan munan.","","","Embedded subject must be GEN",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Juan Maria chayamusqata yuyan.","","","The verb yuyay in CQ means `think about' or meditate",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Juan Maria Limapi kaysqanta kriyin.","","Juan cree que Maria esta en Lima.","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Juan  Mariata chayamusqanta kriyin.","",""," Control and Binding theory","",""," Magda"," Cusco Quechua",""
"6/2/2010","Juan Mariaq chayamusqanta kriyin.","",""," Control and Binding theory","",""," Magda"," Cusco Quechua",""
"6/2/2010","*Maria noqa krisqa karan chayamusqanta.","","the verb believe cannot be passivized.","","","Maria was believed by me to have arrived."," Magda"," Cusco Quechua",""
"6/2/2010","*Maria noqa nisqa karan chayamusqata.",""," Control and Binding theory","","","Maria was said by me to have arrived."," Magda"," Cusco Quechua",""
"6/2/2010","*Juan Mariata chayamusqanta niwaran.","","","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Noqa Mariaq chayamushasqanwan kusikuni.","","Me alegro que Maria esta llegando. ","","","Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Juan kriyin Mariami Joseta rikusqanta.","","","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Maria yachan Franciscotami wasiman hamusqanta.","","","Embedded Clause cannot have validators-- I should check with GEN+VAL",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Jose kriyin pay(pa) qayna hamusqanta.","","","pay reference is ambiguous",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Jose kriyin payta qayna hamusqanta.","","","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Jose yachawan noqa Mariata lulukuyta.","",""," Control and Binding theory","",""," Magda"," Cusco Quechua",""
"6/2/2010","*Jose noqata yachawan Mariata lulukyta.","","Jose sabe que yo quiero a Maria.","NO ECM",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Maria espejopi payllata rikukuran.","","Maria solamente vio a ella misma en el espejo.","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Maria espejopi payllata rikuran.","","","ku makes it reflexive",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Maria espejopi rikukuran.","","","with ku you can leave out the object",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Mana allin runa wan\~nuchikuran.","","","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Maria willakun.","","","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Noqapaq papata maqchakurani.","","Me lave una papa.","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","noqa Juanpa espejopi rikukuchun munani.","","","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Noqa Limapi kayta nikurani.","","","Cannot reflexivize niy",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Noqa Limapi kashani nirani.","","","Magda treats complements of niy as quotes",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","Noqa Lima kayta krikurani.","","Yo me crei esto en Lima","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Noqa yachakurani Lima kayta.","","","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Maria Franciscota yachan kaypi kayta.","","","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Maria Francisco yachan kaypi kayta.","","","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"6/2/2010","*Maria Francisco nin kaypi kayta.","","","",""," Control and Binding theory"," Magda"," Cusco Quechua",""
"","","","","","","","","",""
"6/3/2010","*Mariacha Juanchaq munan platanun rantinanta. 51","",""," Raising of embedded direct object ","","Raising of embedded subject"," Magda"," Cusco Quechua",""
"6/3/2010","*Juanchaq Mariacha platano rantinanta munan.","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","*Mariacha platanuto munan Juanchaq rantinanta. 52","","","",""," Raising of embedded obliques"," Magda"," Cusco Quechua",""
"6/3/2010","Mariacha platano Juanchaq rantinantan munan.","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Mariacha qatupi munan Josechaq platanu rantinanta. 53","","","",""," Multiple Raising"," Magda"," Cusco Quechua",""
"6/3/2010","Mariacha Josechaq platanuta qatupi munan.  54","","","",""," Wh-Movement"," Magda"," Cusco Quechua",""
"6/3/2010","Imatan noqaq taytay noqa Limapi rantisqayta. 55","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Pimantan noqaq taytay noqa chay wakata rantisqanta kriyin.","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Noqa tayta chay wakata kriyin noqa Limapi rantisqanta. 56","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Noqaq tayta Pedromanta kriyin noqa chay waka rantisqanta.","","","","","  ECM"," Magda"," Cusco Quechua",""
"6/3/2010","Noqaq taytay chay wakaq sarata mikusqanta kriyin. 57","","","",""," Clause Reduction"," Magda"," Cusco Quechua",""
"6/3/2010","Noqa Joseta rikayta munani. 58","","","",""," Raising out of finite complements"," Magda"," Cusco Quechua",""
"6/3/2010","Noqa qolqeta Juanpa suwasqanta watupakishani. 59","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Noqa qelqata \~nawinchayta munani. 60","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Noqaqa qanta rikunaypaq wasiman rishani. 61","","","","","Purpose adverbial clauses"," Magda"," Cusco Quechua",""
"6/3/2010","*Qan noqata rikunanta wasiman rishani.","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Noqaqa Limapi kaspa kashaspa rikurayki. 62","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Noqa Limapi kaypi rikuwaranki.","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Juanqa wawa mihunanpaq llank'aran.  63","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Pay Limapi kashaspa Juan rikuwaran.","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Juan lloqsisqanta niran. 64","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Juan rikuwananpaq Limaman rirani. 66","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Limaman chayaspa cumpay rikurani. 68","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Noqa Limaman chayanaqti cumpay rikuwaran.","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Llank'ashasqan pukllanki 69","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Noqa llank'ashaqti kan pukllanki.","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Limapi kaspa rikasqayki. 70","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Juan kriyin lloqsinanpaq. 71","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Juan munan mihunanta. 72","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Juanqa llankashaqtin pukllan.","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","(Noqa) Limapi kanashaspa *kashqti llank'arani. 77","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Limapi kaspa kashaspa rikurayki. 78","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","(Qan) Limapi kashatiqtin rikurani. 79","","","",""," Object controlled PRO "," Magda"," Cusco Quechua",""
"6/3/2010","*Juanta kacharani t'antata apamuyta. 81","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","*Juanta kasharani (pay) t'antata apamunanta. 82","","","",""," Desideratives"," Magda"," Cusco Quechua",""
"6/3/2010","Noqaqa pu\~nunayanayta munani. 84b","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Noqa rayqayta munani. 85b","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","mikunayayspa, aychata rantirani. 86a","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","pu\~nunayanaypaq, pastillata ukyarani.86b","","","","","Impulsative Control"," Magda"," Cusco Quechua",""
"6/3/2010","Ama chirinanpaq, qonayta rurarani. 87","","","","","Lexical Experiencer"," Magda"," Cusco Quechua",""
"6/3/2010","*Wawaqa Maria krisqa karan mihunayayta. 88","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Noqa yachakurani mihunayasqata. 90","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Noqa yachakurani raqasqanta. 91","",""," Cliticization ","",""," Magda"," Cusco Quechua",""
"6/3/2010","laiqaqa noqata pu\~nunayanawanta munawaran. 92","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","*laiqaqa noqata rayqananta munawaran.","","","",""," Validation of experiencer NP"," Magda"," Cusco Quechua",""
"6/3/2010","*wawatan pu\~nunayayta yachani. 93","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","wawatan rayqayta yachani.","","","","","  Word Order Possibliities"," Magda"," Cusco Quechua",""
"6/3/2010","laiqaqa noqaq munan pu\~nunayanaytan.  94","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","laiqaqa noqata munan rayqananta.","","","","","  Restrictions on Antecedents"," Magda"," Cusco Quechua",""
"6/3/2010","Juan phawayta qallariran 102","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Juanta mo\~nakurani Limaman riyta. 103","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Juanta mo\~nakurani (pay) Limaman rinanta. 104","","","",""," Purpose adverbial Clause-- Object as controller"," Magda"," Cusco Quechua",""
"6/3/2010","Juanta kamachirani Limaman rinaypaq. 106","","","",""," Time Adverbial Clause Object as controller"," Magda"," Cusco Quechua",""
"6/3/2010","Mihushaqti Juanta rikurani. 107","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Mariaqa mana wayk'usqanwan, qosa mana kusikunchu. 108","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Mariaq ama waqanaypaq, taytan t'ikakunata rantiran. 109","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Unupi kaspanqa, chiriwaranmi. 110","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","*Noqa unupi kayqa chriwaranmi.","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Llank'aspaqa, mihunayawaranmi. 111","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","*(Noqa) llankaytiyqa mihunayawaranmi.","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Pin Mariaq chaymusqanta kriyin? 21","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Pin Mariaq aycha mihunanta munan?","","","","","  Objects are extractable"," Magda"," Cusco Quechua",""
"6/3/2010","Imatan Mariaqa Josepa mihusqanta kriyin? 22","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Pitan Mariaqa Juanpa rikusqanta yachan?","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Juan Mariaq chayamuqanta kriyin. 29","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Piqpa Juan chayamusqanta kryin? 29","","","",""," Pied Piping"," Magda"," Cusco Quechua",""
"6/3/2010","piqpa aychata mihynanta Maria munan? 36","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Piqpa chayamusqanta Maria kriyin?","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Pitan krinki wa\~nusqanta? 41","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","pitan munanki hamuynanta?","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Pimantan niwaranki wa\~nusqanta? 42a","","","","","Extraction from Subject Position"," Magda"," Cusco Quechua",""
"6/3/2010","Imatan niwaranki Mariaq rantisqanmanta? 42b","",""," Predicative Adjectives","","Extraction from Non subject position"," Magda"," Cusco Quechua",""
"6/3/2010","Juanpa wakchaman qolqe qosqanta allinmi. 45","","","",""," Extraction of subejct from subject complement"," Magda"," Cusco Quechua",""
"6/3/2010","*Pin alli wakchaman qolqeta qorasqanqa? 46","","","","","  Wh extract of object from subject complement"," Magda"," Cusco Quechua",""
"6/3/2010","Imatan alli Juan wakchaman qosqanqa? 47","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Mariaqa qanpa lloqsisqaykita niran. 50","","","","",""," Magda"," Cusco Quechua",""
"6/3/2010","Mariaqa lloqsisqanta niran.","","","",""," "," Magda"," Cusco Quechua",""
"6/3/2010","Pimantan Juan pu\~nunayasqanta niwaran? 58","",""," Wh movement of lexical experiencer","","Wh movement of desiderative experiencer"," Magda"," Cusco Quechua",""
"6/3/2010","Pimantan Juan rayqayta niwaran? 59","","","","",""," Magda"," Cusco Quechua",""
